# it_language_admin.txt - this file is for the internationalization of the astGUIclient 
# admin web pages. The associated install.pl file will take the language as an 
# argument and alter the php scripts to the language typed in the command line:
# example: ./install.pl --language=it
# current languages in the file:
# - English - (en) no alterations
# - Italian - (it) first column
***LANGUAGES***
en-English|it-Italiano|
Call Time ID|Call Time ID|
This is the Call Time ID that will be used to restrict calling times if the Menu Time Check option is enabled|Questa è la chiamata Time ID che verrà utilizzato per limitare i tempi chiamando se il menu Time opzione di controllo è attivata|
Track Calls in Real-Time Report|Chiede Track in Real-Time Report|
This field is where you can select whether you want the call to be tracked in the Real-time screen as an incoming IVR type call. Default is 1 for active|Questo campo è dove è possibile selezionare se si desidera che la chiamata ad essere monitorati in tempo reale sullo schermo come una chiamata in entrata di tipo IVR. Predefinito è 1 per attivo|
Option Value|Value Option|
This field is where you define the menu option, possible choices are|Questo campo è dove si definisce l-opzione di menu, le scelte possibili sono|
Option Route|Opzione Route|
This menu contains the options for where to send the call if this option is selected|Questo menu contiene le opzioni per sapere dove inviare la chiamata, se si sceglie questa opzione|
The special option TIMECHECK can be used only if you have Menu Time Check enabled and there is a Call Time defined for the Menu|Il TIMECHECK speciale opzione può essere utilizzata solo se si dispone di menu Time Check abilitato e c-è un tempo chiamata definito per il Menu|
Option Route Value|Route Value Option|
This field is where you enter the value that defines where in the selected Option Route that the call is to be directed to|Questo campo è dove si immette il valore che definisce il punto della opzione selezionata percorso che la chiamata è di essere diretto a|
Option Route Value Context|Opzione Route valore di contesto|
This field is optional and only used for EXTENSION Option Routes|Questo campo è opzionale e solo utilizzati come percorsi di opzione di proroga|
ADD A NEW CALL MENU|AGGIUNGI UN NUOVO CALL MENU|
COPY CALL MENU|COPIA CALL MENU|
This menu contains the options for where to send the call if this option is selected: CALLMENU,INGROUP,DID,HANGUP,EXTENSION,PHONE. For CALLMENU, the Route Value should be the Menu ID of the Call Menu that you want the call sent to. For INGROUP, the In-Group that you want the call to be sent to needs to be selected as well as the other 5 options that need to be set to properly route a call to an Inbound Group. For DID, the Route Value needs to be the DID pattern that you want to send the call to. For HANGUP, the Route Value can be the name of an audio file to play before hanging up the call. For EXTENSION, the Route Value needs to be the dialplan extension you want to send the call to, and the Route Value Context is the context that extension is located in, if left blank the context will default to default. For PHONE, the Route Value needs to be the phone login value for the phones entry that you want to send the call to. For VOICEMAIL, the Route Value needs to be the voicemail box number, the unavailable mesage will be played. For AGI, the Route Value needs to be the agi script and any values taht need to be passed to it.|Questo menu contiene le opzioni per sapere dove inviare la chiamata, se questa opzione è selezionata: CALLMENU, ingroup, DID, Hangup, ESTENSIONE, TEL. Per CALLMENU, il Rapporto percorso dovrebbe essere l-ID del menu chiamata che si desidera la chiamata inviata. Per ingroup, l-In-gruppo che si desidera che la chiamata ad essere inviato al bisogno di essere scelto come pure le altre 5 opzioni che hanno bisogno di essere impostato correttamente il percorso di una chiamata a un gruppo di ingresso. Per DID, il Rapporto percorso deve essere il modello DID che si desidera inviare la chiamata al. Per Hangup, il Rapporto percorso può essere il nome di un file audio di giocare prima di appendere la chiamata. Per estensione, il valore Route deve essere l-estensione dialplan che si desidera inviare la chiamata a, e la Strada del valore di contesto è il contesto che l-estensione in cui si trova, se lasciato in bianco il contesto sarà di default per difetto. Per telefono, il Rapporto percorso deve essere il valore login telefono cellulare per l-entrata telefoni che si desidera inviare la chiamata al. Per VoiceMail, il Rapporto percorso deve essere il numero di casella vocale, il mesage disponibile verrà riprodotto. Per AGI, il Rapporto percorso deve essere lo script AGI e tutti i valori che devono essere passati a esso.|
Option Description|Opzione Descrizione|
This field is where you can describe the option, this description will be put into the dialplan as a comment above the option|Questo campo è dove si può descrivere l-opzione, questa descrizione sarà messo in dialplan come un commento in precedenza l-opzione|
Source Menu|Fonte Menu|
CALL MENU NOT ADDED|CALL menu non AGGIUNTI|
Call Menu ID must be between 2 and 50 characters in length and contain no|Call Menu ID deve essere compresa tra 2 e 50 caratteri di lunghezza e non contengono|
CALL MENU ADDED|CALL MENU AGGIUNTO|
CALL MENU NOT MODIFIED|CALL MENU NON MODIFICATI|
CALL MENU MODIFIED|CALL MENU MODIFICATI|
Click here to see Admin chages to this CALL MENU|Clicca qui per vedere chages Admin a questo menu CALL|
DELETE THIS CALL MENU|DELETE THIS CALL MENU|
MODIFY A CALL MENU RECORD|MODIFICARE UNA CHIAMATA menu Record|
Time Check|Check Time|
No Time Check|N. Check Time|
Realtime Tracking|Monitoraggio in tempo reale|
No Realtime Tracking|No di monitoraggio in tempo reale|
Call Menu Options|Call Menu Opzioni|
Option|Opzione|
CALL MENU NOT DELETED|CALL MENU non cancellato|
CALL MENU DELETION CONFIRMATION|CALL menu di cancellazione CONFERMA|
Click here to delete CALL MENU|Clicca qui per cancellare CALL MENU|
CALL MENU DELETION COMPLETED|CALL menu di cancellazione PRONTI|
CALL MENU LISTINGS|CALL MENU LISTINGS|
CALLMENU will send the call to the defined Call Menu|CALLMENU invierà la chiamata al call definita Menu|
Call Menu|Call Menu|
If CALLMENU is selected as the DID Route, then this is the Call Menu that calls will be sent to|Se CALLMENU è selezionato come la Route DID, allora questo è il menu di chiamata che gli inviti saranno inviati a|
Show Call Menus|Show Call Menu|
Add A New Call Menu|Aggiungi un nuovo menu Call|
Copy Call Menu|Copia Call Menu|
To delete an Option, just set the Route to REMOVE and the option will be deleted when you click the SUBMIT button|Per eliminare un opzione, è sufficiente impostare il percorso per rimuovere e l-opzione verranno eliminati quando si fa clic sul pulsante INVIA|
Agent Only Callback Campaign Lock|Solo agente di richiamata Campagna Lock|
This option defines whether AGENTONLY callbacks are locked to the campaign that the agent originally created them under. Setting this to 1 means that the agent can only dial them from the campaign they were set under, 0 means that the agent can access them no matter what campaign they are logged into. Default is 1|Questa opzione definisce se richiamate AGENTONLY sono bloccati per la campagna che l-agente originariamente creato sotto. Impostare questo a 1 significa che l-agente non può che chiamarli dalla campagna sono stati fissati nel quadro, 0 significa che l-agente può accedervi non importa quale campagna sono collegato. Di default è 1|
Central Sound Control Active|Centrale Sound Control Active|
This option defines whether the sound synchronization system is active across all servers. Default is 0 for inactive|Questa opzione definisce se il sistema audio di sincronizzazione è attivo su tutti i server. Di default è 0 per inattivo|
Sounds Web Server|Suoni Web Server|
This is the server name or IP address of the web server that will be handling the sound files on this system, this must match the server name or IP of the machine you are trying to access the audio_store.php webpage on or it will not work. Default is 127.0.0.1|Questo è il nome del server o l-indirizzo IP del server Web che sarà la gestione dei file audio su questo sistema, questo deve corrispondere il nome del server o IP della macchina che si sta tentando di accedere alla pagina web audio_store.php o non funzionerà . Di default è 127.0.0.1|
Sounds Web Directory|Suoni Web Directory|
This auto-generated directory name is created at random by the system as the place that the audio store will be kept. All audio files will reside in this directory|Questa auto-generata nome della directory è creata in modo casuale dal sistema come il luogo che l-archivio audio saranno mantenute. Tutti i file audio risiede in questa directory|
Audio Store|Audio Store|
Audio File to Upload|Audio file da caricare|
This utility allows you to upload audio files to the web server so that they can be distributed to all of the ViciDial servers in a multi-server cluster. An important note, only two audio file types will work, .wav files that are PCM 16bit 8k and .gsm files that are 8bit 8k. Please verify that your files are properly formatted before uploading them here|Questa utility consente di caricare file audio per il web server in modo che possano essere distribuite a tutti i server ViciDial in un multi-cluster di server. Una nota importante, solo due tipi di file audio funziona, i file. Wav che sono PCM 16bit 8k e file. GSM che sono 8BIT 8K. Si prega di verificare che i file siano correttamente formattato prima di caricarli qui|
Sounds Update|Suoni Update|
If you want to force a check of the sound files on this server, and the central audio store is enabled as a system setting, then this field will allow the sounds updater to run at the next top of the minute. Any time an audio file is uploaded from the web interface this is automatically set to Y for all servers that have Asterisk active. Default is N|Se si vuole forzare un controllo dei file audio su questo server, e l-archivio centrale audio è abilitato come impostazione di sistema, quindi questo settore permetterà i suoni di aggiornamento per eseguire in cima successiva del minuto. Ogni volta che un file audio viene caricato tramite l-interfaccia web questa viene automaticamente impostato su Y per tutti i server che sono attivi Asterisk. Di default è N|
Active Voicemail Server|Active Server Voicemail|
In multi-server systems, this is the server that will handle all voicemail boxes. This server is also where the dial-in generated prompts will be uploaded from, the 8168 recordings|Nei sistemi multi-server, questo è il server che consente di gestire tutte le caselle di posta vocale. Questo server è anche il luogo dove il dial-in generati prompt saranno caricati dai, il 8.168 registrazioni|
Auto Dial Limit|Auto Dial Limit|
This is the maximum limit of the auto dial level in the campaign screen|Questo è il limite massimo del livello di linea automatica nella schermata di campagna|
User Territories are not active on this system|Territori degli utenti non sono attivi su questo sistema|
User Territories|Utente Territori|
List All Territories:|Tutti i territori:|
User Territories Active|Territori User Attivo|
This setting allows you to enable the User Territories setttings from the user modification screen. This feature was added to allow for more integration with a customized Vtiger installation but can have applications in a pure ViciDial system as well. Default is 0 for disabled|Questa impostazione consente di attivare l-utente Territori setttings dalla schermata di modifica degli utenti. Questa caratteristica è stata aggiunta per consentire una maggiore integrazione con un-installazione personalizzata Vtiger, ma può avere applicazioni in un sistema di puro ViciDial pure. Di default è 0 per disabili|
List Territories|Elenco Territori|
Add Territory|Aggiungi Territorio|
Add User Territory|Aggiungi Utente Territorio|
Territory|Territorio|
Territory Description|Descrizione territorio|
Territory and Territory Description must be filled in|Territorio e Territorio Descrizione deve essere compilato in|
there is already a territory in the system with this name|vi è già un territorio nel sistema con questo nome|
Territory Added|Territorio Added|
Modify Territory|Modifica Territorio|
Territory not found|Territorio non trovato|
This territory is not in the system with this name|Questo territorio non è presente nel sistema con questo nome|
Territory Modified|Territorio Modified|
Territory must be filled in|Territorio deve essere compilato in|
Territory Deleted|Territorio Soppresso|
Delete This Territory|Elimina Questo territorio|
Vtiger Accounts|Vtiger Accounts|
Agents|Agenti|
Territory, User and Level must be filled in|Territorio, degli utenti e di livello deve essere compilato in|
this territory user is already in the system|questo utente territorio è già nel sistema|
User Territory Added|Utente Territorio Added|
this territory user is not in the system|questo utente territorio non è nel sistema di|
User Territory Modified|Utente Territorio Modified|
Territory and User must be filled in|Territorio e degli utenti deve essere compilato in|
User Territory Deleted|Utente Territorio Soppresso|
Vtiger Change Territory Owner|Vtiger Cambia Territorio Proprietario|
Had to add user territory|Dovuto aggiungere territorio utente|
Vtiger Territory Owner Changed|Vtiger Territorio Proprietario Changed|
Records Changed|Record modificati|
ViciDial Recording Limit|ViciDial Limite di registrazione|
This field is where you set the maximum number of minutes that a call recording initiated by ViciDial can be. Default is 60 minutes|Questo campo è dove si imposta il numero massimo di minuti che una registrazione di chiamata da parte ViciDial può essere. Predefinito è 60 minuti|
This is the dial plan context that the agent applications, like ViciDial, primarily use. It is assumed that all numbers dialed by the client apps are using this context so it is a good idea to make sure this is the most wide context possible. verify with extensions.conf file before changing. default is default|Questo è il contesto dial plan che le domande agente, come ViciDial, in primo luogo l-uso. Si presume che tutti i numeri composti dalle applicazioni client utilizzano questo contesto, quindi è una buona idea per assicurarsi che questo è il contesto più ampio possibile. verificare con il file extensions.conf prima di modificare. di default è di default|
Phone Context|Telefono Contesto|
This is the dial plan context that this phone will use to dial out. If you are running a call center and you do not want your agents to be able to dial out outside of the ViciDial applicaiton for example, then you would set this field to a dialplan context that does not exist, something like agent-nodial. default is default|Questo è il contesto dial plan che questo telefono cellulare sarà utilizzato per effettuare chiamate in uscita. Se si esegue un call center e non volete che i vostri agenti per essere in grado di effettuare chiamate in uscita al di fuori della domanda ViciDial per esempio, allora devi impostare questo campo ad un contesto dialplan che non esiste, qualcosa come agente-nodial. di default è di default|
Use the HIDE option to completely remove the customer phone number from the agent display|Utilizzare l-opzione Nascondi per rimuovere completamente il numero di telefono del cliente dal display agente|
Click here to see a traffic report for this DID|Clicca qui per vedere una relazione di traffico per questo DID|
Agent Time Detail|Agente Time Detail|
User Timeclock Detail Report|Utente Timeclock Detail Report|
Carrier Logging Active|Carrier Logging Active|
This setting allows you to log all hangup return codes for any outbound list dialing calls that you are placing. Default is N.|Questa impostazione consente di registrare tutti i codici hangup ritorno per qualsiasi composizione lista delle chiamate in uscita che si sta ponendo. Predefinito è N.|
Drop Lockout Time|Drop Lockout Time|
This is a number of hours that DROP abandon calls will be prevented from being dialed, to disable set to 0. This setting is very useful in countries like the UK where there are regulations preventing the attempted calling of customers within 72 hours of an Abandon, or DROP. Default is 0|Questo è un numero di ore che DROP abbandonare le chiamate sarà impedito di essere composto, per impostare disabilitare a 0. Questa impostazione è molto utile in paesi come il Regno Unito, dove vi sono norme che impediscono la convocazione tentativo di clienti entro le 72 ore di un abbandono, o DROP. Di default è 0|
Phone Ring Timeout|Phone Ring Timeout|
This is the amount of time, in seconds, that the phone will ring in the dialplan before sending the call to voicemail. Default is 60 seconds|Questa è la quantità di tempo, in secondi, che il telefono squilla nel dialplan prima di inviare la chiamata alla segreteria telefonica. Predefinito è 60 secondi|
Allow Custom Dialplan Entries|Consentire Custom Dialplan Entries|
This option allows you to enter custom dialplan lines into Call Menus. Default is 0 for inactive|Questa opzione consente di immettere le linee personalizzate dialplan in Call menu. Di default è 0 per inattivo|
Custom Dilplan Entry|Custom Dilplan Entry|
This field allows you to enter in any dialplan elements that you want for the Call Menu|Questo campo consente di inserire in ogni dialplan elementi che si desidera per il menu di chiamata|
You can enter multiple propmts in this field and the other prompt fields by separating them with a pipe character|È possibile immettere propmts più in questo campo e gli altri settori prompt separandole con un carattere pipe|
Setting this field to zero 0 will mean that there will be no wait time after the prompt is played|L-impostazione di questo campo a zero 0 significa che non vi sarà alcun tempo di attesa dopo il prompt si gioca|
Conf File Secret|Conf file segreto|
This is the secret, or password, for the phone in the iax or sip auto-generated conf file for this phone. Limit is 20 characters alphanumeric dash and underscore accepted. Default is test|Questo è il segreto, o la password, per il telefono cellulare in auto o IAX SIP-generated conf file per questo telefono. Limite è dash 20 caratteri alfanumerici e underscore accettato. Di default è di prova|
Tracking Group|Gruppo di monitoraggio|
This is the ID that you can use to track calls to this Call Menu when looking at the IVR Report. The list includes CALLMENU as the default as well as all of the In-Groups|Questo è l-ID che è possibile utilizzare per monitorare le chiamate a questo menu di chiamata se si guarda alla relazione IVR. L-elenco comprende CALLMENU come predefinito così come tutte le In-Groups|
Agent Alert Filename|Agente Alert Filename|
The audio file to play to an agent to announce that a call is coming to the agent. To not use this function set this to X. Default is ding|Il file audio si gioca a un agente di annunciare che una chiamata è venuta per l-agente. A non utilizzare questa funzione per impostare il valore predefinito è X. Ding|
This field as with the other audio fields in In-Groups, with the exception of the Agent Alert Filename, can have multiple audio files played if you put a pipe-separated list of audio files into the field|Questo campo, come con gli altri campi audio in In-gruppi, con l-eccezione della Agent Alert Filename, può avere più file audio giocato se si mette un tubo di elenco separato di file audio nel campo|
No Agents No Queueing|N. agenti n. Queueing|
If this field is set to Y or NO_PAUSED then no calls will be put into the queue for this in-group if there are no agents logged in and the calls will go to the No Agent No Queue Action. The NO_PAUSED option will also not send the callers into the queue if there are only paused agents in the in-group. Default is N|Se questo campo è impostato su Y o NO_PAUSED allora non le chiamate saranno messi in coda per questo gruppo se non ci sono agenti di login e le chiamate andrà l-agente No No Action coda. L-opzione NO_PAUSED non anche inviare i chiamanti in coda se non ci sono solo agenti in pausa in gruppo. Di default è N|
No Agent No Queue Action|Nessun agente Nessuna azione di coda|
If No Agent No Queue is enabled, then this field defines where the call will go if there are no agents in the In-Group. Default is MESSAGE, this plays the sound files in the Action Value field and then hangs up|Se Nessun agente n. coda è attivato, allora questo campo definisce dove la chiamata andrà se non ci sono agenti in In-Group. Di default è il messaggio, questo gioca il file audio nel campo di azione di valore e poi riattacca|
No Agent No Queue Action Value|Nessun agente n. coda azione Value|
This is the value for the Action above. Default is|Questo è il valore per l-azione di cui sopra. Predefinito è|
Quick Transfer Button|Trasferimento rapido Button|
This option will add a Quick Transfer button to the agent screen below the Transfer-Conf button that will allow one click blind transferring of calls to the selected In-Group or number. IN_GROUP will send calls to the Default Xfer Group for this Campaign, or In-Group if there was an inbound call. The PRESET options will send the calls to the preset selected. Default is N for disabled|Questa opzione aggiunge un pulsante di trasferimento rapido alla schermata agente sotto il pulsante Transfer-Conf che permetterà un clic cieco trasferimento di chiamate al selezionato In-gruppo o numero. IN_GROUP invierà le chiamate al Default Xfer gruppo per questa campagna, o In-gruppo se ci fosse una chiamata in entrata. Le opzioni preimpostate invierà le chiamate al preset selezionato. Di default è N per disabili|
PrePopulate Transfer Preset|Trasferimento PrePopulate Preset|
This option will fill in the Number to Dial field in the Transfer Conference frame of the agent screen if defined. Default is N for disabled|Questa opzione di inserire il numero di campo Dial nella cornice Conferenza di trasferimento dello schermo agente se definito. Di default è N per disabili|
Enable TTS Integration|Consentire l-integrazione TTS|
This setting allows you to enable Text To Speech integration with Cepstral. This is currently only available for outbound Survey type campaigns. Default is 0 for disabled|Questa impostazione consente di attivare Text To Speech integrazione con Cepstral. Questo è attualmente disponibile solo per le campagne di tipo uscita Survey. Di default è 0 per disabili|
ADD NEW TTS ENTRY|ADD NEW ENTRY TTS|
ADDING NEW TTS ENTRY|Aggiunta di nuovi TTS ENTRY|
MODIFY TTS ENTRY|MODIFICA TTS ENTRY|
DELETE TTS ENTRY|DELETE TTS ENTRY|
TTS ENTRY LIST|TTS ENTRY LIST|
TEXT-TO-SPEECH(TTS) LISTINGS|Text-To-Speech (TTS) LISTINGS|
Text To Speech|Text To Speech|
Show TTS Entries|Mostra TTS Entries|
Add A New TTS Entry|Aggiungere una nuova voce TTS|
TTS ID|TTS ID|
TTS Name|TTS Nome|
TTS Text|TTS Text|
TTS ENTRY NOT ADDED|TTS iscrizione non AGGIUNTI|
there is already a tts entry in the system with this ID|c-è già una voce TTS nel sistema con questo ID|
TTS ENTRY ADDED|TTS Entry Aggiunto|
MODIFY A TTS RECORD|MODIFICA A TTS RECORD|
Click here to see Admin chages to this TTS entry|Clicca qui per vedere chages Admin a questa voce TTS|
DELETE THIS TTS ENTRY|DELETE THIS TTS ENTRY|
TTS ENTRY NOT MODIFIED|TTS iscrizione non MODIFICATI|
TTS ENTRY MODIFIED|TTS voce modificata|
TTS ENTRY NOT DELETED|TTS iscrizione non DELETED|
TTS ENTRY DELETION CONFIRMATION|TTS ENTRATA SOPPRESSIONE CONFERMA|
Click here to delete tts entry|Clicca qui per cancellare TTS entrata|
This is the short name of a TTS entry. This needs to be a unique identifier. Do not use any spaces or punctuation for this field. max 50 characters, minimum of 2 characters|Questo è il nome breve di una voce di TTS. Questo deve essere un identificatore univoco. Non usare spazi o punteggiatura per questo campo. caratteri max 50, minimo di 2 caratteri|
This is a more descriptive name of the TTS entry. This is a short summary of the TTS definition. max 100 characters, minimum of 2 characters|Questo è un nome più descrittivo della voce di TTS. Questo è un breve sunto della definizione TTS. max 100 caratteri, minimo di 2 caratteri|
This option allows you to set the TTS entry to active or inactive|Questa opzione consente di impostare la voce TTS di attivi o inattivi|
This is the actual Text To Speech data field that is sent to Cepstral for creation of the audio file to be played to the customer. you can use Speech Synthesis Markup Language -SSML- in this field, for example|Questo è il testo effettivo ai dati Discorso campo che viene inviato al Cepstral per la creazione del file audio da riprodurre al cliente. è possibile utilizzare Speech Synthesis Markup Language-SSML-in questo campo, per esempio|
for a 1 second break. You can also use several variables such as first name, last name and title as ViciDial variables just like you do in a Script: --A--first_name--B--. Here is a list of the available variables: |per una pausa di 1 secondo. È inoltre possibile utilizzare diverse variabili, quali nome, cognome e titolo come variabili ViciDial proprio come si fa in uno script: - A first_name - - B -. Ecco una lista delle variabili disponibili:|
Multiple Campaign Drop Rate Group|Multiple campagna Drop Rate Group|
This feature allows you to set a campaign as a member of a Campaign Drop Rate Group, or a group of campaigns whose Human Answered calls and Drop calls for all campaigns in the group will be combined into a shared drop percentage, or abandon rate. This allows you to to run multiple campaigns at once and more easily control your drop rate. This is particularly useful in the UK where regulations permit this drop rate calculation method with campaign grouping for the same company even if there are several campaigns that company is running during the same day. To enable this for a campaign, just select a group from the list. There are 10 groups defined in the system by default, you can contact your system administrator to add more. Default is DISABLED|Questa funzione consente di impostare una campagna come membro di una campagna Drop Rate gruppo, o un gruppo di campagne cui dell-uomo chiede risposta e le chiamate Drop per tutte le campagne del gruppo verranno combinati in una percentuale condivisa goccia, o tasso di abbandono. Questo vi permette di eseguire più campagne contemporaneamente e controllare più facilmente il tasso di drop. Ciò è particolarmente utile nel Regno Unito, dove ai permessi di questo metodo di calcolo con il tasso di drop campagna di raggruppamento per la stessa società, anche se vi sono numerose campagne di tale società è in esecuzione durante il giorno stesso. Per attivare questa per una campagna, basta selezionare un gruppo dall-elenco. Ci sono 10 gruppi definiti nel sistema di default, è possibile contattare l-amministratore di sistema per aggiungere di più. Di default è disabilitato|
IMPORTANT, this is the password only for the agent web interface phone login, to change the sip.conf or iax.conf password, or secret, for this phone device you need to modify the Conf File Secret field further down on this page|IMPORTANTE, questa è la password solo per il web agent login telefono di interfaccia, per cambiare il sip.conf o la password iax.conf, o segreto, per questo dispositivo cellulare è necessario modificare la conf campo segreto più in basso in questa pagina|
Agent Status Viewable Groups|Stato agente Viewable Gruppi|
This is a selectable list of User Groups and user functions to which members of this user group can view the status of as well as transfer calls to inside of the agent screen. The ALL-GROUPS option allows the users in this group to see and transfer calls to any user on the system. The CAMPAIGN-AGENTS option allows users in this group to see and transfer calls to any user in the campaign that they are logged into|Questa è una lista selezionabile di gruppi di utenti e funzioni di utente a cui i membri di questo gruppo utente può visualizzare lo stato delle chiamate, nonché il trasferimento verso l-interno dello schermo agente. The All-GRUPPI opzione consente agli utenti in questo gruppo da vedere e trasferire le chiamate a qualsiasi utente del sistema. LA CAMPAGNA AGENTI opzione consente agli utenti in questo gruppo da vedere e trasferire le chiamate a qualsiasi utente nella campagna che si è registrato in|
Agent Status View Time|Visualizza stato agente Time|
This option defines whether the agent will see the amount of time that users in their agent sidebar have been in their current status. Default is N for no or disabled|Questa opzione definisce se l-agente vedrà la quantità di tempo che gli utenti nella loro sidebar agenti sono stati nel loro stato attuale. Di default è N per nulla o portatori di handicap|
This option allows an agent to disposition a call as CALLBK and choose the date and time at which the lead will be re-activated|Questa opzione consente un agente a disposizione una chiamata come CALLBK e scegliere la data e l-ora in cui il piombo sarà riattivato|
Agent View Calls in Queue|Agente chiede View in coda|
If set to anything but NONE, agents will be able to see details about the calls that are waiting in queue in their agent screen. If set to a number value, the calls displayed will be limited to the number selected. Default is NONE|Se impostato a nulla, ma NESSUNO, gli agenti saranno in grado di visualizzare i dettagli sulle chiamate che sono in attesa in coda nelle loro schermo agente. Se impostato su un valore numerico, le chiamate visualizzato sarà limitata al numero selezionato. Di default è NESSUNO|
View Calls in Queue Launch|Visualizzazione delle chiamate in coda Launch|
This setting if set to AUTO will have the Calls in Queue frame show up upon login by the agent into the agent screen. Default is MANUAL|Questa impostazione, se impostato su AUTO avranno la chiede in cornice della coda mostra fino al momento del login da parte dell-agente nella schermata di agente. Di default è MANUALE|
Agent Grab Calls in Queue|Agente chiede Grab in coda|
This option if set to Y will allow the agent to select the call that they want to take from the Calls in Queue display by clicking on it while paused. Agents will only be able to grab inbound calls or transferred calls, not outbound calls. Default is N|Questa opzione se impostata a Y permetterà all-agente di selezionare la chiamata che vogliono prendere dalle chiamate in coda visualizzazione facendo clic su di esso, mentre in pausa. Gli agenti saranno in grado di afferrare le chiamate in entrata o chiamate il trasferimento, non le chiamate in uscita. Di default è N|
Agent Call Re-Queue Button|Call Agent Re-Queue Button|
This option if set to Y will add a Re-Queue Customer button to the agent screen, allowing the agent to send the call into an AGENTDIRECT queue that is reserved for the agent only. Default is N|Questa opzione se impostata a Y aggiungerà il bottone ri-cliente Coda alla schermata di agente, l-agente che consente di inviare la chiamata in una coda AGENTDIRECT che è riservata per il solo agente. Di default è N|
Agent Pause After Each Call|Agente di pausa dopo ogni chiamata|
This option if set to Y will pause the agent after every call automatically. Default is N|Questa opzione se impostata a Y si fermerà l-agente, dopo ogni chiamata automaticamente. Di default è N|
Starts with the highest rank and works its way down|Inizia con il rango più elevato e si sta facendo strada verso il basso|
Starts with the lowest rank and works its way up|Inizia con il rango più basso e si sta facendo strada fino|
Starts with owners beginning with Z and works its way down|Inizia con i proprietari che iniziano con Z e lavora la sua strada verso il basso|
Starts with owners beginning with A and works its way up|Inizia con i proprietari che inizia con A e si sta facendo strada fino|
No Hopper Dialing|N. Dialing Hopper|
If This is enabled, the hopper will not run for this campaign. This option is only available when the dial method is set to MANUAL or INBOUND_MAN. It is recommended that you do not enable this option if you have a very large lead database, over 100,000 leads. With No Hopper Dialing, the following features do not work: lead recycling, auto-alt-dialing, list mix, list ordering with Xth NEW. If you want to use Owner Only Dialing you must have No Hopper Dialing enabled. Default is N for disabled|Se questo è abilitato, la tramoggia non avrà una durata di questa campagna. Questa opzione è disponibile solo se il metodo di selezione è impostato su Manuale o INBOUND_MAN. Si raccomanda di non attivare questa opzione se si dispone di un database molto grande di piombo, oltre 100.000 contatti. Con il n. telefonico Hopper, le seguenti caratteristiche non funzionano: il riciclaggio di piombo, di auto-alt-dialing, mix di lista, la lista degli ordini con X. NUOVO. Se si desidera utilizzare solo il proprietario di composizione è necessario disporre di n. telefonico Hopper abilitato. Di default è N per disabili|
Owner Only Dialing|Unico proprietario Dialing|
If This is enabled, the agent will only receive leads that they are within the ownership parameters for. If this is set to USER then the agent must be the user defined in the database as the owner of this lead. If this is set to TERRITORY then the owner of the lead must match the territory listed in the User Modification screen for this agent. If this is set to USER_GROUP then the owner of the lead must match the user group that the agent is a member of. For this feature to work the dial method must be set to MANUAL or INBOUND_MAN and No Hopper Dialing must be enabled. Default is NONE for disabled|Se questo è abilitato, l-agente riceverà solo porta che sono entro i parametri per la proprietà. Se questo è impostato su USER allora l-agente deve essere definita dall-utente nel database come proprietario di questo piombo. Se questo è impostato su un territorio il proprietario del piombo deve coincidere con il territorio di cui la schermata User Modifica per questo agente. Se questo è impostato su USER_GROUP poi il proprietario del piombo deve corrispondere al gruppo di utenti che l-agente è un membro di. Per questa funzione il metodo di selezione deve essere impostato su Manuale o INBOUND_MAN e n. telefonico Hopper deve essere attivato. Di default è NESSUNO per disabili|
Reset Times|Reset Times|
This field allows you to put times in, separated by a dash-, that this list will be automatically reset by the system. The times must be in 24 hour format with no punctuation, for example 0800-1700 would reset the list at 8AM and 5PM every day. Default is empty|Questo campo vi permette di mettere a volte, separati da un trattino-, che questa lista sarà automaticamente reimpostato dal sistema. I tempi devono essere in formato 24 ore senza punteggiatura, ad esempio 0.800-1.700 sarebbe reimpostare l-elenco di 8 e 5 tutti i giorni. Di default è vuota|
Owner: |Proprietario:|
OWNERS WITHIN THIS LIST|PROPRIETARI all-interno di questa mailing|
RANKS WITHIN THIS LIST|RANKS all-interno di questa mailing|
Allow Alerts|Consentire Alerts|
This field gives you the ability to allow agent browser alerts to be enabled by the agent for when calls come into their vicidial.php session. Default is 0 for NO|Questo campo ti dà la possibilità di consentire browser agente di avvisi per essere abilitato l-agente per le chiamate quando entrano in loro sessione vicidial.php. Di default è 0 per il NO|
Agent Display Dialable Leads|Agent Display Dialable Leads|
This option if enabled will show the number of dialable leads available in the campaign in the agent screen. This number is updated in the system once a minute and will be refreshed on the agent screen every few seconds|Questa opzione, se attivata mostrerà il numero di porta dialable disponibili nella campagna nella schermata agente. Questo numero è aggiornato nel sistema di una volta al minuto e sarà aggiornata sullo schermo agente ogni pochi secondi|
VICIDIAL Balance Rank|VICIDIAL Balance Rank|
This field allows you to set the order in which this server is to be used for balance dialing, if balance dialing is enabled. The server with the highest rank will be used first in placing Balance fill calls. Default is 0|Questo campo consente di impostare l-ordine in cui il server deve essere utilizzato per chiamate di equilibrio, se l-equilibrio di composizione è abilitato. Il server con il rango più alto sarà utilizzato prima immissione Balance riempire le chiamate. Di default è 0|
Inbound Summary Hourly Report|Inbound Sintesi Resoconto|
orders by the amount of time agent has been actively waiting for a call|ordini per la quantità di tempo agente è stato attivamente in attesa di una chiamata|
